stop_id,stop_name,stop_lat,stop_lon,stop_desc,zone_id,stop_url,stop_code,wheelchair_boarding,location_type,parent_station
2230,Vergers,44.914512,-0.493478,,33096,,VER93R,1,0,BVERGER
2231,Mesquita,44.893992,-0.506286,,33096,,MES95R,1,0,BMESQUI
2233,Echangeur du Moulinat,44.869596,-0.498856,,33013,,ECM63R,1,0,BECMOUL
2235,Jean Jaurès,44.837864,-0.537208,,33167,,JJA06R,1,0,BJJA06
2238,Vaucouleurs,44.813967,-0.567483,,33063,,VAU22R,1,0,BVAUCOU
2239,Beaudésert,44.845019,-0.684248,,33281,,TBEA50,1,0,BTBEAUD
2240,Foyer Municipal,44.891784,-0.502864,,33096,,FOY93R,1,0,BFOYE93
2241,Mairie de Floirac,44.830895,-0.52741,,33167,,MFL08A,1,0,BMFLOI
2242,Vettiner (côté arceaux vélo),44.816417,-0.503646,,33065,,VET07R,1,0,BVETTR
2245,Avenue de Bordeaux,44.886991,-0.507687,,33096,,ABO94R,0,0,BABORDE
2246,Les Pelouses d'Ascot,44.822341,-0.495279,,33065,,ASC07A,1,0,BASCOT
2247,Salinières,44.835876,-0.567494,,33063,,SAL23A,1,0,BSALI2
2248,Mairie d'Ambarès,44.926685,-0.489834,,33003,,MAM93A,0,0,BMAMBAR
2249,Bois Vert,44.927542,-0.502955,,33003,,BOI94R,0,0,BBOISVE
2252,Boulevard Trarieux,44.841633,-0.546465,,33063,,TRA05R,1,0,BTRARI
2253,Carbon Blanc Centre,44.893637,-0.500989,,33096,,CBL93R,1,0,BCBLANC
2254,La Gorp,44.929628,-0.495701,,33003,,LAG92R,1,0,BLAGORP
2256,Clos du Prieuré,44.923049,-0.483912,,33003,,CLP94R,0,0,BCLPRIE
2263,Pôle emploi Bastide,44.836699,-0.555881,,33063,,ASS27A,1,0,BASSEDI
2265,Sabarèges,44.928662,-0.506019,,33003,,SAG94R,1,0,BSABARG
2268,Floirac Libération,44.838972,-0.531578,,33167,,FLI06A,1,0,BFLIBE
2270,Ambarès Eglise,44.924296,-0.484116,,33003,,AMB94R,0,0,BAMBAR
2271,Mélac,44.822782,-0.500447,,33065,,ETO07A,1,0,BBETOI
2273,Mérignac Centre (Médiathèque),44.841752,-0.648132,,33281,,MCE73R,1,0,BMMEDIA
2275,Faulat,44.91962,-0.481175,,33003,,FAU94R,1,0,BFAULAT
2278,Martin,44.856326,-0.638524,,33281,,MRT51R,1,0,BMARTI2
2279,Laffargue,44.832086,-0.528194,,33167,,LAF08A,1,0,BLAFA8
2280,Terres Neuves (Tram C),44.815496,-0.551588,,33063,,JOU16R,1,0,BJOUHA
2282,Caserne Nansouty,44.818695,-0.566201,,33063,,NAN23A,1,0,BCNANS
2285,Berliquet,44.815032,-0.498154,,33065,,BER07A,1,0,BBERLIQ
2286,Allée de la Prairie,44.848733,-0.64386,,33281,,PRA36A,0,0,BPRAIRI
2288,Jambes,44.9293,-0.508672,,33003,,JAB94R,0,0,BJAMBES
2290,Ausone,44.878978,-0.605019,,33075,,AQU57A,1,0,BAQUIT
2291,Sembat,44.833379,-0.549807,,33063,,SEM06A,1,0,BSEMBA
2292,Arena,44.826826,-0.533486,,33167,,QSO06A,1,0,BMCRIT
2294,Capelle,44.81677,-0.549213,,33063,,CPE16R,1,0,BCAPEL
2295,Centre Commercial (4 Pavillons),44.867622,-0.519669,,33249,,CEN38A,1,0,BCENTR
2296,Esplanade F. Mitterrand,44.873959,-0.515643,,33249,,EFM32A,1,0,BEFMITT
2297,Noutary,44.816107,-0.542612,,33039,,NOU02R,0,0,BNOUTA
2298,Mitterrand,44.834006,-0.519677,,33167,,MIT06R,0,0,BMITTE
2299,Mitterrand,44.834059,-0.520288,,33167,,MIT06A,0,0,BMITTE
2324,Carros,44.819751,-0.580412,,33063,,CAR09A,1,0,BCARROS
2326,Stade Chaban Delmas,44.830404,-0.596834,,33063,,CDEL9A,1,0,BCDELM
2327,Barrière d'Arès,44.835864,-0.598818,,33063,,BAR09A,1,0,BBARES
2328,Barrière Judaïque,44.840682,-0.599228,,33063,,BJU09A,1,0,BBJUDA
2329,Carnot,44.85204,-0.594698,,33063,,CARN9A,1,0,BCARNOT
2330,Barrière du Médoc (bd Pierre 1er),44.854634,-0.592799,,33063,,BMED9A,1,0,BBMEDO
2331,Calixte Camelle,44.863548,-0.58166,,33063,,CALI9A,1,0,BCALIXT
2333,Médoc (Place Saint Martial),44.859056,-0.5658,,33063,,SMA09A,1,0,BSMART
2334,Place Ravezies,44.866432,-0.574367,,33063,,RAVE9A,1,0,BRAVESI
2337,Grand Parc,44.861505,-0.587131,,33063,,GPAR9R,1,0,BGPARC
2338,Tivoli,44.856383,-0.591694,,33063,,TIVO9R,1,0,BTIVOLI
2339,Carnot,44.852579,-0.594479,,33063,,BMED9R,1,0,BCARNOT
2340,Barrière Saint Médard,44.849005,-0.597139,,33063,,BSM09R,1,0,BBSMED
2341,Barrière Judaïque,44.839542,-0.599345,,33063,,BJU09R,1,0,BBJUDA
2342,Cité Administrative,44.841581,-0.599577,,33063,,JPA09R,1,0,BJPAUME
2343,Barrière de Pessac,44.824623,-0.588333,,33063,,BPE09R,1,0,BBPESS
2344,Boulevard George V,44.823672,-0.586804,,33063,,GEOV9R,1,0,BGEORGV
2346,Carros,44.819667,-0.580495,,33063,,CAR09R,1,0,BCARROS
2347,Pont de Cauderès,44.817802,-0.577679,,33063,,PCAU9R,1,0,BPCAUDE
2348,Boulevard Roosevelt,44.815908,-0.574659,,33063,,ROO09R,1,0,BROOSEV
2349,Barrière de Toulouse,44.815429,-0.572451,,33063,,BTOU9R,1,0,BBTOUL2
2350,Jean Hameau,44.868031,-0.57092,,33063,,JEAH9R,1,0,BJEANHA
2364,Aristide Briand,44.857915,-0.524255,,33119,,ARI06A,1,0,BARIST
2375,Entre-Deux-Mers,44.845165,-0.532677,,33119,,E2M05A,0,0,BE2MER
2376,Calmette,44.851803,-0.517182,,33119,,CAL62R,1,0,BCALM62
2378,Calmette,44.851827,-0.517297,,33119,,CAL62A,1,0,BCALM62
2381,Eglise de Floirac,44.835597,-0.521803,,33167,,EGL32A,1,0,BEGFLO
2383,Eglise de Floirac,44.83559,-0.521739,,33167,,EGL32R,1,0,BEGFLO
2385,Entre-Deux-Mers,44.845464,-0.532886,,33119,,E2M05R,0,0,BE2MER
2386,Anatole France,44.846398,-0.535833,,33119,,AFR05R,1,0,BAFRAN
2397,Saint Nicolas,44.826665,-0.572545,,33063,,SNI20A,1,0,BNICOLA
2398,Kergomard,44.823418,-0.572617,,33063,,KER20A,1,0,BKERGO
2400,Boulevard Roosevelt,44.815686,-0.573999,,33063,,BTO11A,1,0,BROOSEV
2403,Fonfrède,44.825494,-0.572521,,33063,,FON20R,0,0,BFONFR
2404,Saint Nicolas,44.82749,-0.572395,,33063,,SNI20R,0,0,BNICOLA
2411,Martyrs de la Résistance,44.841991,-0.584402,,33063,,MAR51A,1,0,BMARTY
2413,Résidences du Domaine,44.849708,-0.623448,,33063,,RDO16A,1,0,BRDOMA
2416,Virginia,44.850204,-0.625647,,33063,,VIR16R,1,0,BVIRGI
2417,Place Lopès,44.845671,-0.612103,,33063,,LOP16R,1,0,BLOPES
2418,Place Moscou,44.844298,-0.609696,,33063,,MOS16R,1,0,BMOSCO
2419,Stade Batany,44.842909,-0.606402,,33063,,BAT16R,1,0,BBATAN
2420,Cité administrative,44.841509,-0.600383,,33063,,ADM16R,1,0,BCADMN
2422,Saint Seurin,44.842382,-0.585972,,33063,,SEU51R,1,0,BSEURI
2425,Stade du Jard,44.84686,-0.637771,,33281,,JAR16R,1,0,BJARD
2426,Montesquieu,44.846191,-0.632863,,33281,,MON16R,1,0,BMONTE
2430,Archimède,44.785271,-0.644225,,33318,,ARC80R,1,0,BARMED
2431,Langevin,44.78242,-0.648418,,33318,,LAN80A,1,0,BLANGEV
2432,Place Mozart,44.814645,-0.60113,,33522,,PMO41A,0,0,BMOZAR
2434,La Médoquine,44.819364,-0.598204,,33522,,MDQ45R,1,0,BMEDOQ
2436,Meunier,44.828789,-0.563384,,33063,,MEU16A,0,0,BMEUNI
2442,Paul Doumer,44.851876,-0.573833,,33063,,PDO01A,1,0,BPDOUM
2443,Jardin Public,44.848143,-0.576129,,33063,,JPU15R,1,0,BJPUBL
2444,Gambetta,44.840859,-0.580947,,33063,,GAM04A,1,0,BGAMBT2
2446,Cité Chantecrit,44.864202,-0.564429,,33063,,CHAN9R,1,0,BCHANTE
2447,Rue du Stade,44.875337,-0.679445,,33200,,RST53R,0,0,BRSTADE
2448,Clinique Mutualiste,44.805249,-0.609896,,33318,,CMU34A,1,0,BCMUTUA
2449,Facultés Droit et Lettres,44.79852,-0.619717,,33318,,DRO34A,1,0,BDROLET
2451,Clinique Mutualiste,44.805274,-0.609391,,33318,,CMU34R,1,0,BCMUTUA
2452,Rue du Médoc (av Pasteur),44.877532,-0.680375,,33200,,RME53A,1,0,BRMEDOC
2453,Bel Air,44.839611,-0.607216,,33063,,BEL13A,1,0,BBELAI
2454,Etchénique,44.839285,-0.611426,,33063,,ETC13A,1,0,BETCHEN
2455,Bourranville,44.839365,-0.630217,,33281,,BOU50A,1,0,BBOURAN
2456,Mérignac Centre (Médiathèque),44.841776,-0.648209,,33281,,MME01A,1,0,BMMEDIA
2461,Marronniers,44.843946,-0.679934,,33281,,MAR50A,1,0,BMARRO
2466,Marx Dormoy,44.839335,-0.63608,,33281,,MDO50R,1,0,BMDORMO
2467,Place Mondésir,44.838223,-0.615246,,33281,,MON01R,1,0,BPMONDE
2468,Allée des Pins,44.836345,-0.601787,,33063,,PIN13R,0,0,BAPINS
2469,Barrière d'Arès,44.836586,-0.598243,,33063,,BAR13R,1,0,BBARES
2470,La Chartreuse,44.837348,-0.593922,,33063,,CHA13R,1,0,BLCHAR
2472,Gouraud,44.841625,-0.665923,,33281,,GOU50R,1,0,BGOURAU
2473,Jean Macé,44.841781,-0.659814,,33281,,JMA73R,1,0,BJMACE
2474,Nungesser et Coli,44.841432,-0.655927,,33281,,NCO73R,1,0,BNCOLI
2478,Monbalon 2,44.803553,-0.667046,,33318,,MON23R,0,0,BMONBA
2480,Schweitzer,44.773994,-0.532417,,33550,,SCH02R,1,0,BSCHW02
2482,Stade Municipal,44.916581,-0.684334,,33519,,STA55A,1,0,BSTAD55
2484,Bénédigues,44.799129,-0.583503,,33522,,BEN34R,1,0,BBENEDI
2485,Epargne,44.794134,-0.567667,,33550,,EPA20A,1,0,BEPARG
2487,Sarcignan,44.778279,-0.573316,,33550,,SAR21A,1,0,BSARCIG
2488,Brossolette,44.862924,-0.513203,,33119,,PBR62A,1,0,BPBRO62
2489,Place de l'Europe,44.859237,-0.58231,,33063,,EUR15A,1,0,BEUROP
2493,Camparian,44.849617,-0.524152,,33119,,CAM62A,1,0,BCAMPAR
2494,Sarcignan,44.778389,-0.572981,,33550,,SAR21R,1,0,BSARCIG
2497,La Poudrerie,44.871669,-0.734457,,33449,,SNP53R,0,0,BSNPE
2499,Lycée Daguin,44.836984,-0.649228,,33281,,DAG36A,1,0,BDAGUIN
2500,Pexotto,44.900949,-0.669458,,33519,,PEX55R,1,0,BPEXO55
2501,Clairière de Mingot,44.873431,-0.705559,,33449,,MIN71R,1,0,BMINGOT
2503,Centre Hippique,44.893577,-0.763673,,33449,,HIP53A,0,0,BHIPPIQ
2508,L'Archevêque,44.879674,-0.505936,,33249,,ARC66R,1,0,BARCHEV
2510,Hauts de Guitres,44.830764,-0.521018,,33167,,HGU06A,1,0,BHGUIT
2511,Place Florale,44.868883,-0.636246,,33162,,PFL36R,1,0,BPFLOR
2512,Stade du Jard,44.847017,-0.638199,,33281,,JAR16A,1,0,BJARD
2513,Bibliothèque,44.804724,-0.543489,,33039,,BIB02A,1,0,BBIB02
2514,Châtaigneraie,44.793629,-0.647665,,33318,,ACA24R,1,0,BACANEJ
2515,Gay Lussac,44.8497,-0.497337,,33013,,GLU32R,1,0,BGAYLU
2516,La Moune,44.864538,-0.47658,,33013,,MOU64A,0,0,BMOUNE
2517,Le Grand Louis,44.861059,-0.640668,,33162,,GLO52A,0,0,BGLOUI
2522,Herzog,45.011114,-0.532643,,33004,,MON91R,0,0,BMONT91
2524,Colonel Jacqui,44.81163,-0.633894,,33318,,JAC35R,1,0,BJACQUI
2528,Village 1,44.807851,-0.603606,,33522,,V134R,1,0,BVILLA1
2532,Mimosas,44.884717,-0.526243,,33249,,MIM03R,0,0,BMIMOS
2533,Brossolette,44.862902,-0.513353,,33119,,PBR62R,1,0,BPBRO62
2534,Libre Service de Gros,44.891038,-0.549043,,33063,,LSG36R,1,0,BLIBSE
2537,Clos de Hilde,44.799816,-0.530648,,33039,,HIL02R,1,0,BHILDE
2542,Sourdis,44.884057,-0.521207,,33249,,SOU03A,1,0,BSOURD
2544,Château Pomerol,44.891145,-0.516225,,33096,,CHA90A,1,0,BCHAPOM
2545,Hippodrome,44.873629,-0.63033,,33069,,CAN36A,1,0,BCANTE
2546,Avenue du taillan,44.871754,-0.631159,,33162,,HIP54R,1,0,BHIPP54
2547,La Route Bleue,44.821005,-0.501349,,33065,,RBL07A,0,0,BRBLEUE
2548,Clos du Prieuré,44.921549,-0.483172,,33003,,CLP94A,1,0,BCLPRIE
2549,14 Juillet,44.807744,-0.547389,,33039,,14J23R,1,0,B14JUIL
2550,Place Maran,44.875156,-0.554199,,33063,,PMAR9T,1,0,BPMARA
2552,Sourdis,44.884147,-0.521225,,33249,,SOU03R,1,0,BSOURD
2554,Avenue du Stade,44.909762,-0.692092,,33519,,AST37R,1,0,BASTADE
2558,Frachon,45.013493,-0.536338,,33004,,EXU91R,1,0,BEXUP91
2559,Lino Ventura,44.801875,-0.681482,,33318,,LVE46A,1,0,BLVENTU
2560,Frankton,44.907058,-0.621764,,33056,,DEH77A,1,0,BDEHEZ
2561,La Renney,44.911343,-0.624679,,33056,,AND58A,1,0,BANDRIA
2562,Saint Bruno - Hôtel de Région,44.837482,-0.590055,,33063,,SBR10R,0,0,BBRUN10
2563,Brisson,44.945202,-0.539224,,33434,,BRI91A,1,0,BBRISSO
2565,Brisson,44.945219,-0.539264,,33434,,BRI91R,1,0,BBRISSO
2567,Lino Ventura,44.801753,-0.682449,,33318,,LVE46R,1,0,BLVENTU
2568,Les Charrettes,44.822702,-0.546067,,33063,,BVE02R,1,0,BCHTTES
2572,La Hontan,44.76671,-0.549695,,33550,,HON20R,1,0,BHONTA
2573,René Coty (Pasteur),44.927594,-0.49187,,33003,,RCO94R,0,0,BRCOT94
2576,Allée de Curé,44.911271,-0.685481,,33519,,CUR37A,1,0,BACURE
2577,Beutre Antenne Sociale,44.816391,-0.700833,,33281,,ANS49R,1,0,BANSOC
2579,Résidence Chanteclerc,44.866296,-0.667484,,33200,,RES53R,1,0,BRESCHA
2583,Les Gravières,44.781635,-0.540376,,33550,,GRA02A,1,0,BGRAV02
2584,Agrières,44.910964,-0.681123,,33519,,AGR37R,1,0,BAGRIE
2585,Villepreux,44.913152,-0.738133,,33376,,VVI53A,1,0,BVVILEP
2586,Route du Médoc,44.874102,-0.616937,,33075,,RME36R,1,0,BRMEDO
2589,Moulin du Gua,44.933747,-0.50739,,33003,,MGU92A,1,0,BMGUA
2590,Cimbats,44.90329,-0.639681,,33056,,HCA56A,1,0,BHCANTE
2591,Tandonnet,44.817016,-0.546594,,33039,,TAN02A,1,0,BTANDO
2593,Cimetière Nord,44.876364,-0.590844,,33075,,CNO36R,0,0,BCNORD
2594,Strélitzias,44.856346,-0.651615,,33281,,STR51R,0,0,BSTREL
2596,Résidence Chanteclerc,44.866586,-0.669061,,33200,,RCH52A,1,0,BRCHANT
2599,Mairie de Cenon,44.855905,-0.532175,,33119,,MCE08A,1,0,BMCENO
2600,Bois des Ormes,44.91044,-0.67736,,33519,,BOR37A,1,0,BORMES
2601,Bruges Centre,44.882837,-0.610807,,33075,,UMK36A,0,0,BBRCENT
2602,Eglise St Augustin,44.832138,-0.611131,,33063,,STAUGU,1,0,BSTAUGU
2606,Parc d'Activité du Grand Port,44.813318,-0.540486,,33039,,GPO02A,1,0,BGPORT
2607,Collège Lapierre,44.873781,-0.524377,,33249,,CLA40R,1,0,BCLAP29
2609,Port Garonne,44.797441,-0.530246,,33039,,FLU02A,1,0,BFLUVI
2611,Quatre Castéra,44.80602,-0.539317,,33039,,QCA02A,1,0,B4CASTE
2614,Collège G. Rayet,44.842107,-0.515459,,33167,,RAY06R,1,0,BRAYET
2615,Châtaigneraie,44.79332,-0.647481,,33318,,ACA24A,1,0,BACANEJ
2623,Courréjean Terminus,44.77393,-0.528225,,33550,,COJEAN,1,0,BCOJEAN
2628,Le Dôme,44.792184,-0.591476,,33522,,THS41A,1,0,BTHOUAS
2629,Bruges Centre,44.882592,-0.611133,,33075,,UMK36R,1,0,BBRCENT
2630,Collège Les Eyquems,44.827916,-0.645675,,33281,,EYQ35A,1,0,BEYQUEM
2631,Mérignac Centre Terminus,44.841292,-0.650319,,33281,,HPO73R,0,0,BHPOSTE
2633,Avenue de l'Université,44.801201,-0.594686,,33522,,AVU21A,1,0,BAUNIV
2635,URSSAF,44.875687,-0.579444,,33075,,URS36R,1,0,BURSSAF
2639,Avenue du Taillan,44.872223,-0.63361,,33162,,ATA36R,1,0,BAVTAI
2640,Migron,44.864382,-0.631962,,33162,,MIGRO,1,0,BEMIGR
2641,Croustet,44.837176,-0.64639,,33281,,CRO72A,0,0,BCROUST
2642,Barrière du Médoc (rue Johnston),44.853239,-0.592203,,33063,,BME54R,1,0,BBMDOC
2643,Temps Passé,44.851369,-0.586217,,33063,,TPA57R,0,0,BTPASS
2645,Les Méridiennes,44.872393,-0.599652,,33069,,AUS57R,1,0,BAUSON
2648,Montoya,44.947747,-0.593045,,33312,,MYA58R,1,0,BMONTOY
2649,Caychac Bourg,44.930091,-0.634849,,33056,,CAY77A,0,0,BCAYCBG
2650,Caychac Bourg,44.929722,-0.634305,,33056,,CAY58A,1,0,BCABORI
2651,Lycée Jean Monnet,44.915773,-0.634733,,33056,,LJM06R,0,0,BLJMONN
2655,Gare de Blanquefort (av du 11 Novembre),44.915717,-0.627093,,33056,,GAR58R,1,0,BGBLANQ
2657,Collège de Blanquefort,44.907127,-0.629036,,33056,,COL58A,1,0,BCOLBLQ
2660,Mairie de Carbon Blanc,44.895335,-0.504303,,33096,,MCA95A,0,0,BMCABLA
2661,ESAT du Gua,44.927763,-0.515084,,33003,,CAT94A,1,0,BCAT
2662,Libre Service de Gros,44.891356,-0.548987,,33063,,LSG38R,1,0,BLIBSE
2670,France-Les Castors,44.793476,-0.670591,,33318,,PFR46A,1,0,BFRANCE
2671,Boiron,44.78766,-0.677741,,33318,,BOI46R,1,0,BBOIRO
2672,Eglise de Bègles (av Jeanne d'Arc),44.801299,-0.544324,,33039,,EGB23R,1,0,BEGBEGL
2674,Allard,44.877748,-0.591528,,33075,,ALL36A,0,0,BALLAR
2678,Douanes Françaises,44.893182,-0.609735,,33075,,DOU27R,0,0,BDFRANC
2679,Zone de Fret (Milan),44.893913,-0.604444,,33075,,MIL27R,1,0,BMILAN
2681,Lignac,44.933898,-0.509176,,33003,,LIG94A,1,0,BLIGNAC
2682,Foncastel,44.836327,-0.642054,,33281,,FON72A,1,0,BFONC72
2683,Port Lopès,45.025554,-0.576041,,33004,,PLO92A,0,0,BPLOPES
2685,Mansencal,44.782898,-0.576824,,33550,,MSE21R,1,0,BMANSE
2689,Barrière de Toulouse,44.814024,-0.572982,,33063,,BTO20A,1,0,BBTOULO
2690,Croix de Leysotte,44.806488,-0.573021,,33522,,LEY20A,0,0,BLEYSO
2691,Hôpital Robert Picqué,44.799081,-0.569652,,33550,,RPI20A,0,0,BRPIQU
2692,Maréchal Joffre,44.791692,-0.567081,,33550,,JOF20A,0,0,BJOFFRE
2693,RPA Villa Nova (vers Rocade),44.784812,-0.566354,,33550,,MAL20A,0,0,BMALLET
2697,De Lattre de Tassigny,44.773311,-0.54533,,33550,,TAS20R,0,0,BTASSIG
2698,Clos de Leyran,44.77846,-0.539619,,33550,,LEY02A,1,0,BLEYRA
2699,Sallegourde,44.770026,-0.545755,,33550,,SAL20R,1,0,BSALLG
2703,Résidence Le Château,44.779719,-0.572838,,33550,,RCA21A,1,0,BRCHAT
2704,Pexotto,44.901087,-0.669112,,33519,,PEX55A,1,0,BPEXO55
2708,Trigan,44.763168,-0.559819,,33550,,PYR20R,1,0,BPYREN
2709,Soors,44.77261,-0.56439,,33550,,SOO20R,1,0,BSOORS
2710,Terrefort,44.765537,-0.562095,,33550,,TER20R,1,0,BTERRE
2712,Villenave Centre (Pont de la Maye),44.783683,-0.566143,,33039,,MAY20R,1,0,BPMAYE
2713,RPA Villa Nova (vers Bordeaux),44.785248,-0.566267,,33039,,MAL20R,0,0,BMALLET
2715,Maréchal Joffre,44.79149,-0.566917,,33039,,JOF20R,1,0,BJOFFRE
2716,Farvarque,44.803594,-0.571673,,33039,,FAV20R,1,0,BFAVAR
2717,Croix de Leysotte,44.806918,-0.573112,,33039,,LEY20R,0,0,BLEYSO
2718,Bagatelle,44.808608,-0.573802,,33039,,BAG20R,1,0,BBAGAT
2720,Trigan,44.762929,-0.559678,,33550,,PYR20A,1,0,BPYREN
2726,Bonnardel,44.769355,-0.578973,,33550,,BON21R,1,0,BBONNA
2727,Camparian,44.772319,-0.577036,,33550,,CAM21R,1,0,BCAMPA
2728,Collège Pont de la Maye,44.780651,-0.569076,,33550,,LEO21R,1,0,BLBLU21
2729,Résidence Le Château,44.779862,-0.573429,,33550,,RCA21R,1,0,BRCHAT
2731,Les Menhirs,44.811169,-0.650387,,33318,,MEN48A,1,0,BMENHIR
2732,Collège Noès,44.81219,-0.637691,,33318,,NOE48A,1,0,BCONOES
2733,La Fontaine,44.811867,-0.664183,,33318,,LAF80A,0,0,BLFONT
2734,Poudrière,44.782684,-0.688071,,33318,,POU46R,1,0,BPOUDR
2735,Pont de l'Orient,44.804897,-0.648992,,33318,,POR84R,1,0,BPORIEN
2736,Pape Clément (Place Sellier),44.805157,-0.653389,,33318,,PAP23R,1,0,BPAPECL
2737,Pont de l'Orient,44.805605,-0.64857,,33318,,ORI47R,1,0,BPORIEN
2738,Cimetière,44.810822,-0.625257,,33318,,CIM47R,1,0,BCIM47
2739,Ecole Jean Cordier,44.814966,-0.620612,,33318,,EJC47R,1,0,BEJCORD
2740,Barrière de Pessac,44.825857,-0.588362,,33063,,BPE10R,1,0,BBPESS
2744,Costedoat,44.83116,-0.578188,,33063,,COS45A,1,0,BCOSTED
2751,Caserne Boudet,44.827289,-0.586427,,33063,,BOU45A,1,0,BBOUDE
2752,Barrière de Pessac,44.825806,-0.588523,,33063,,BPE45A,0,0,BBPESS
2753,Campeyraut,44.826264,-0.597202,,33063,,CAM11A,1,0,BCAMPEY
2754,Charles Perrens,44.823265,-0.600746,,33063,,CHP08A,1,0,BCPERRE
2755,Ecole Jean Cordier,44.814402,-0.621323,,33318,,EJC47A,1,0,BEJCORD
2756,Cimetière,44.810801,-0.625357,,33318,,CIM47A,0,0,BCIM47
2757,Pont de l'Orient,44.805729,-0.648362,,33318,,ORI47A,1,0,BPORIEN
2759,Les Bois de l'Alouette,44.797457,-0.688876,,33318,,BAL47A,1,0,BBALOUE
2761,Avenue Jean Jaurès,44.809375,-0.622936,,33318,,JJA45A,1,0,BJJA45
2762,Jaubert,44.807432,-0.626938,,33318,,JAU45A,1,0,BJAUBE
2763,Pessac Centre,44.806047,-0.631811,,33318,,PES35A,0,0,BPCENTR
2764,Le Monteil (Cité Le Corbusier),44.802408,-0.646577,,33318,,MON46A,1,0,BMONTEI
2765,Xavier Arnozan,44.80031,-0.659074,,33318,,XAR46A,1,0,BXARNOZ
2766,Castaing,44.795416,-0.668085,,33318,,CAS46A,1,0,BCASTAI
2767,Village Cap de Bos,44.786562,-0.680137,,33318,,VCB46A,1,0,BVCABOS
2768,Poudrière,44.782736,-0.688138,,33318,,POU46A,1,0,BPOUDR
2769,De Lattre de Tassigny (vers Gazinet),44.774671,-0.705096,,33122,,TAS46A,0,0,BDELATA
2770,Cestas Gazinet,44.771956,-0.702209,,33122,,GAZINE,0,0,BCGAZIN
2771,De Lattre de Tassigny (vers Rte d'Arcachon),44.774795,-0.70518,,33122,,TAS46R,0,0,BDELATA
2772,Les Prés de Toctoucau,44.759741,-0.732347,,33318,,PTO46A,0,0,BPTOCTO
2774,Bellevue,44.791474,-0.650981,,33318,,BEL44R,1,0,BBELLEV
2775,Les Prés de Toctoucau,44.758929,-0.733432,,33122,,PTO46R,0,0,BPTOCTO
2776,Z.A d'Auguste,44.764797,-0.724333,,33122,,ZAA46R,0,0,BZAAUG
2777,Fougnet,44.772628,-0.712009,,33122,,FOU46R,0,0,BFOUGN
2778,Petit Gazinet,44.77973,-0.694508,,33122,,PGA46R,0,0,BPGAZIN
2779,Village Cap de Bos,44.78673,-0.679693,,33318,,VCB46R,1,0,BVCABOS
2780,Marne,44.788648,-0.67568,,33318,,MAR46R,1,0,BMARN46
2781,St Hubert,44.79182,-0.672153,,33318,,SHU46R,1,0,BSHUBE
2782,Castaing,44.795795,-0.667527,,33318,,CAS46R,1,0,BCASTAI
2783,France Alouette,44.798698,-0.663666,,33318,,ALO46R,1,0,BALOUE
2784,Xavier Arnozan,44.800486,-0.657833,,33318,,XAR46R,1,0,BXARNOZ
2785,Maréchal Foch,44.801896,-0.653089,,33318,,MFO46R,1,0,BFOCH46
2786,Le Monteil (Cité Le Corbusier),44.802344,-0.646586,,33318,,MON46R,1,0,BMONTEI
2787,Grangeneuve,44.804333,-0.636815,,33318,,GRA45R,1,0,BGRANGE
2788,Pessac Centre,44.806175,-0.630655,,33318,,PES35R,1,0,BPCENTR
2789,Avenue Jean Jaurès,44.809031,-0.623534,,33318,,JJA45R,1,0,BJJA45
2790,Les Echoppes,44.810584,-0.620393,,33318,,ECH45R,1,0,BECHOP
2791,Parc Haut Brion,44.812808,-0.613826,,33318,,PHB45R,0,0,BPHBRIO
2792,Anciens Abattoirs,44.817204,-0.605308,,33522,,ABA83A,0,0,BABATT
2796,Antoune,44.795878,-0.648634,,33318,,CHA45A,1,0,BCHATAI
2797,Antoune,44.795953,-0.648525,,33318,,CHA45R,1,0,BCHATAI
2798,Charles Péguy,44.807412,-0.657435,,33318,,PEG47A,1,0,BCPEGY
2799,Le Trinquet,44.802724,-0.664308,,33318,,TRI47A,1,0,BTRINQT
2800,Le Trinquet,44.802684,-0.664419,,33318,,TRI44A,1,0,BTRINQT
2802,Fanning Lafontaine,44.808302,-0.61327,,33318,,FAN84A,0,0,BFANNIN
2804,Corneille,44.804182,-0.622424,,33318,,COR84A,1,0,BCORNEI
2807,Les Tulipes,44.789372,-0.63515,,33318,,TUL44A,1,0,BTULIPE
2808,Arago (Médiathèque),44.797777,-0.644605,,33318,,ARA45R,1,0,BARAG45
2809,Fauvettes,44.791027,-0.700339,,33318,,FAU84R,1,0,BFAUVET
2810,Orée du Bois,44.788872,-0.696312,,33318,,ORE84A,1,0,BOREEBS
2811,Fauvettes,44.791573,-0.700995,,33318,,FAU84A,0,0,BFAUVET
2812,AFPA Pessac,44.790237,-0.649951,,33318,,AFP84A,1,0,BAFPA
2813,Magonty,44.79308,-0.703082,,33318,,MAG84A,1,0,BMAGONT
2814,Archimède,44.786263,-0.6442,,33318,,ARC80A,0,0,BARMED
2815,Madran,44.805046,-0.657307,,33318,,MAD84A,1,0,BMADRAN
2816,La Forge (Cité Le Corbusier),44.801826,-0.645349,,33318,,FOR45R,1,0,BFORGE
2817,Boulevard du Haut Livrac,44.798016,-0.673381,,33318,,HLV46R,1,0,BBHALIV
2818,Orée du Bois,44.788649,-0.695436,,33318,,ORE84R,1,0,BOREEBS
